order_id,product_id,quantity,unit_price
O0029569,P00074,4,2402.56
O0029569,P00465,3,978.07
O0029570,P00156,1,1478.35
O0029571,P00432,4,322.13
O0029571,P00231,3,2388.95
O0029571,P00449,1,233.73
O0029571,P00076,3,1879.93
O0029572,P00323,1,1016.08
O0029573,P00294,4,922.06
O0029573,P00296,4,1651.78
O0029574,P00140,1,1048.73
O0029574,P00393,2,1675.33
O0029574,P00021,2,573.37
O0029574,P00156,4,1478.35
O0029574,P00004,4,705.51
O0029575,P00193,3,1123.1
O0029575,P00486,3,299.84
O0029575,P00158,3,270.47
O0029576,P00200,4,1778.21
O0029576,P00210,1,1142.06
O0029577,P00464,1,1546.03
O0029578,P00406,3,1001.4
O0029578,P00093,4,1840.32
O0029578,P00478,4,1156.17
O0029579,P00187,2,2036.57
O0029579,P00018,2,610.04
O0029579,P00275,1,2398.86
O0029579,P00205,4,2081.01
O0029580,P00353,3,2332.01
O0029580,P00226,3,62.06
O0029581,P00061,1,1770.45
O0029581,P00121,1,2013.52
O0029581,P00380,1,1867.18
O0029581,P00204,1,1172.6
O0029581,P00221,3,830.0
O0029582,P00461,4,1780.23
O0029582,P00499,3,1589.41
O0029583,P00035,4,1558.58
O0029584,P00311,2,1066.25
O0029584,P00479,3,1401.84
O0029584,P00160,4,1113.89
O0029585,P00435,3,1948.23
O0029585,P00094,3,1446.97
O0029586,P00095,3,1182.98
O0029587,P00456,3,1933.78
O0029587,P00381,1,43.32
O0029587,P00295,4,1104.56
O0029588,P00145,1,2020.95
O0029589,P00022,4,1773.98
O0029589,P00057,3,1949.37
O0029589,P00403,1,1112.67
O0029590,P00264,2,2393.19
O0029591,P00040,2,124.56
O0029591,P00120,1,2193.0
O0029591,P00159,4,1889.8
O0029592,P00429,1,1839.18
O0029592,P00365,4,319.48
O0029592,P00352,2,1167.86
O0029592,P00465,3,978.07
O0029593,P00028,4,2422.96
O0029593,P00156,2,1478.35
O0029593,P00003,1,509.11
O0029593,P00404,4,1017.41
O0029594,P00395,1,2258.4
O0029595,P00202,4,2012.1
O0029596,P00122,1,1979.84
O0029596,P00493,1,1926.46
O0029596,P00092,1,1106.3
O0029597,P00355,2,2304.37
O0029597,P00375,2,1796.59
O0029597,P00056,3,1800.09
O0029598,P00187,3,2036.57
O0029598,P00062,3,2084.73
O0029598,P00319,4,427.46
O0029599,P00056,2,1800.09
O0029599,P00225,4,1317.72
O0029599,P00247,1,240.99
O0029599,P00406,3,1001.4
O0029600,P00207,3,247.17
O0029600,P00393,1,1675.33
O0029600,P00432,2,322.13
O0029601,P00267,1,1043.62
O0029602,P00335,2,1390.19
O0029603,P00305,4,591.16
O0029603,P00190,3,324.32
O0029604,P00198,1,1301.6
O0029604,P00336,4,483.79
O0029605,P00268,1,748.55
O0029605,P00375,1,1796.59
O0029606,P00330,4,35.04
O0029606,P00075,3,1097.4
O0029606,P00075,4,1097.4
O0029607,P00317,4,558.08
O0029607,P00445,1,1314.91
O0029607,P00490,4,2102.67
O0029607,P00216,4,725.08
O0029607,P00386,1,2356.97
O0029608,P00003,2,509.11
O0029608,P00149,3,1889.77
O0029608,P00423,1,1966.25
O0029608,P00336,3,483.79
O0029608,P00391,1,1610.04
O0029609,P00269,2,1911.95
O0029610,P00322,1,2073.78
O0029610,P00396,2,2430.83
O0029610,P00063,2,29.65
O0029610,P00257,1,596.89
O0029611,P00057,3,1949.37
O0029612,P00251,1,2482.25
O0029612,P00369,1,1368.13
O0029613,P00367,4,1254.75
O0029613,P00193,4,1123.1
O0029613,P00001,3,1857.75
O0029614,P00409,2,683.67
O0029614,P00349,4,814.68
O0029614,P00463,1,2459.08
O0029615,P00307,1,2001.76
O0029615,P00032,4,185.28
O0029615,P00233,2,1600.29
O0029616,P00376,1,2118.51
O0029616,P00487,2,259.03
O0029616,P00081,4,587.89
O0029617,P00086,2,392.04
O0029617,P00214,2,1911.36
O0029617,P00140,3,1048.73
O0029617,P00205,3,2081.01
O0029618,P00264,1,2393.19
O0029618,P00431,2,1639.12
O0029618,P00453,2,863.27
O0029619,P00374,2,593.07
O0029619,P00234,4,2411.83
O0029620,P00240,4,2454.49
O0029620,P00198,2,1301.6
O0029621,P00013,1,1893.12
O0029621,P00037,1,34.44
O0029622,P00496,3,363.82
O0029622,P00139,2,1806.29
O0029623,P00156,1,1478.35
O0029623,P00046,2,1005.19
O0029623,P00227,1,1768.85
O0029623,P00028,4,2422.96
O0029624,P00388,1,991.36
O0029624,P00032,3,185.28
O0029625,P00304,3,2325.86
O0029625,P00364,4,2294.81
O0029626,P00185,4,1594.64
O0029626,P00231,1,2388.95
O0029626,P00163,4,1518.44
O0029626,P00033,4,1056.77
O0029627,P00411,1,641.22
O0029627,P00177,1,147.34
O0029628,P00058,4,1673.93
O0029628,P00035,1,1558.58
O0029629,P00195,2,328.68
O0029629,P00311,4,1066.25
O0029629,P00173,2,2414.51
O0029630,P00435,4,1948.23
O0029630,P00114,3,649.49
O0029631,P00091,4,1624.37
O0029631,P00363,4,316.81
O0029632,P00048,2,1825.43
O0029633,P00201,3,316.59
O0029633,P00394,1,1055.3
O0029633,P00219,2,942.4
O0029634,P00270,2,1804.98
O0029634,P00364,1,2294.81
O0029635,P00075,1,1097.4
O0029636,P00297,3,2309.89
O0029636,P00414,1,2016.49
O0029636,P00097,3,642.21
O0029637,P00336,1,483.79
O0029637,P00434,1,1801.13
O0029637,P00468,2,708.59
O0029638,P00249,2,1452.1
O0029638,P00305,4,591.16
O0029638,P00266,3,781.43
O0029639,P00349,3,814.68
O0029639,P00327,1,517.76
O0029639,P00255,1,1490.95
O0029639,P00463,4,2459.08
O0029640,P00306,2,1132.19
O0029640,P00206,4,2369.5
O0029640,P00470,4,561.61
O0029641,P00119,3,1455.24
O0029641,P00038,3,2225.94
O0029641,P00182,3,1585.41
O0029641,P00193,4,1123.1
O0029642,P00132,3,2469.01
O0029642,P00189,3,106.0
O0029643,P00003,3,509.11
O0029643,P00013,2,1893.12
O0029643,P00175,4,1782.83
O0029644,P00226,3,62.06
O0029644,P00172,1,1695.76
O0029644,P00487,3,259.03
O0029645,P00342,3,158.9
O0029645,P00317,4,558.08
O0029645,P00137,3,2249.68
O0029646,P00261,1,2419.95
O0029647,P00246,3,517.36
O0029647,P00219,4,942.4
O0029647,P00147,2,187.92
O0029648,P00189,2,106.0
O0029648,P00041,4,39.03
O0029648,P00142,2,1397.58
O0029649,P00412,2,1623.65
O0029649,P00275,4,2398.86
O0029649,P00238,2,418.8
O0029650,P00131,2,2035.44
O0029650,P00224,3,2418.17
O0029650,P00297,4,2309.89
O0029650,P00414,4,2016.49
O0029651,P00019,1,2445.29
O0029651,P00152,3,2364.13
O0029651,P00200,3,1778.21
O0029651,P00270,1,1804.98
O0029652,P00132,1,2469.01
O0029652,P00278,4,688.67
O0029652,P00108,4,1810.27
O0029653,P00162,2,970.44
O0029653,P00095,3,1182.98
O0029654,P00458,3,977.7
O0029654,P00475,4,1224.71
O0029654,P00415,2,659.67
O0029654,P00129,4,2373.29
O0029655,P00066,1,2169.13
O0029655,P00157,4,1283.55
O0029655,P00329,2,17.7
O0029656,P00310,1,307.89
O0029656,P00125,2,771.35
O0029657,P00131,3,2035.44
O0029657,P00213,3,2364.28
O0029657,P00089,1,201.54
O0029657,P00068,2,144.43
O0029658,P00194,2,697.27
O0029659,P00098,1,1041.92
O0029660,P00035,2,1558.58
O0029660,P00284,3,959.3
O0029661,P00421,1,2468.17
O0029662,P00398,2,1969.58
O0029662,P00381,1,43.32
O0029663,P00495,4,1001.01
O0029663,P00062,4,2084.73
O0029664,P00242,1,169.38
O0029664,P00079,1,1985.44
O0029664,P00323,2,1016.08
O0029664,P00227,3,1768.85
O0029665,P00341,2,1285.59
O0029666,P00348,4,129.26
O0029666,P00022,1,1773.98
O0029666,P00235,1,2271.22
O0029667,P00114,1,649.49
O0029667,P00206,3,2369.5
O0029668,P00177,4,147.34
O0029668,P00003,1,509.11
O0029669,P00067,1,706.47
O0029669,P00455,2,1150.76
O0029670,P00076,3,1879.93
O0029670,P00019,3,2445.29
O0029670,P00093,1,1840.32
O0029670,P00328,2,219.82
O0029671,P00078,1,614.77
O0029671,P00245,2,1125.17
O0029672,P00408,2,83.21
O0029673,P00036,4,2203.95
O0029674,P00277,1,2115.64
O0029674,P00458,3,977.7
O0029674,P00013,1,1893.12
O0029675,P00048,2,1825.43
O0029675,P00464,4,1546.03
O0029675,P00298,3,428.35
O0029675,P00447,3,2124.38
O0029676,P00333,4,2300.94
O0029676,P00416,1,1820.48
O0029676,P00171,3,1499.16
O0029677,P00218,2,975.08
O0029678,P00256,3,1105.82
O0029678,P00439,4,2006.97
O0029678,P00345,4,847.5
O0029679,P00190,1,324.32
O0029679,P00343,4,46.47
O0029679,P00405,2,97.18
O0029680,P00203,2,2498.99
O0029680,P00395,2,2258.4
O0029681,P00374,4,593.07
O0029681,P00414,1,2016.49
O0029681,P00130,1,620.27
O0029681,P00190,1,324.32
O0029682,P00259,3,2431.14
O0029683,P00164,1,112.27
O0029683,P00448,1,568.43
O0029683,P00064,1,1221.82
O0029684,P00022,3,1773.98
O0029684,P00113,3,1554.98
O0029685,P00476,3,1340.02
O0029685,P00485,3,541.17
O0029686,P00119,1,1455.24
O0029686,P00258,1,1042.7
O0029686,P00435,4,1948.23
O0029686,P00013,4,1893.12
O0029687,P00073,1,1338.87
O0029688,P00230,3,1407.81
O0029689,P00106,2,1767.49
O0029689,P00414,2,2016.49
O0029689,P00362,2,2052.92
O0029689,P00176,3,2264.69
O0029689,P00094,3,1446.97
O0029690,P00205,3,2081.01
O0029690,P00072,3,1486.36
O0029690,P00363,1,316.81
O0029691,P00346,2,1146.17
O0029692,P00470,2,561.61
O0029692,P00321,3,2407.49
O0029692,P00400,2,108.1
O0029693,P00220,1,1257.69
O0029693,P00045,1,2182.33
O0029694,P00419,3,2130.27
O0029695,P00054,4,247.07
O0029695,P00253,3,1688.65
O0029695,P00338,4,2335.8
O0029695,P00288,1,1951.24
O0029696,P00266,4,781.43
O0029697,P00266,4,781.43
O0029697,P00174,4,2416.18
O0029697,P00309,3,2037.14
O0029698,P00284,2,959.3
O0029699,P00230,3,1407.81
O0029699,P00439,3,2006.97
O0029699,P00034,2,675.05
O0029700,P00318,4,881.21
O0029700,P00251,2,2482.25
O0029700,P00053,2,1112.84
O0029700,P00370,1,1498.83
O0029701,P00052,2,1376.62
O0029701,P00410,3,1508.84
O0029702,P00494,2,990.36
O0029702,P00252,1,2482.22
O0029702,P00352,1,1167.86
O0029703,P00465,2,978.07
O0029703,P00264,3,2393.19
O0029703,P00113,2,1554.98
O0029704,P00259,1,2431.14
O0029704,P00394,4,1055.3
O0029705,P00066,4,2169.13
O0029705,P00370,3,1498.83
O0029705,P00032,3,185.28
O0029705,P00273,3,44.45
O0029706,P00431,2,1639.12
O0029706,P00393,1,1675.33
O0029706,P00035,2,1558.58
O0029707,P00142,4,1397.58
O0029707,P00041,2,39.03
O0029708,P00116,3,962.69
O0029708,P00194,3,697.27
O0029708,P00181,4,607.52
O0029709,P00120,2,2193.0
O0029709,P00455,3,1150.76
O0029710,P00019,2,2445.29
O0029710,P00083,2,911.79
O0029710,P00226,1,62.06
O0029710,P00191,2,2311.91
O0029711,P00143,1,2421.47
O0029711,P00086,3,392.04
O0029711,P00143,3,2421.47
O0029712,P00148,1,406.16
O0029712,P00198,3,1301.6
O0029712,P00155,4,301.21
O0029712,P00308,3,1326.37
O0029713,P00444,4,1110.11
O0029714,P00398,4,1969.58
O0029714,P00218,1,975.08
O0029714,P00022,2,1773.98
O0029715,P00373,4,1414.33
O0029715,P00366,1,894.55
O0029715,P00289,4,763.31
O0029716,P00447,3,2124.38
O0029717,P00132,1,2469.01
O0029717,P00055,1,623.43
O0029717,P00358,3,2359.73
O0029718,P00397,4,809.58
O0029718,P00111,3,1117.54
O0029719,P00324,2,1592.58
O0029719,P00496,2,363.82
O0029720,P00418,3,567.3
O0029720,P00317,2,558.08
O0029720,P00409,2,683.67
O0029720,P00120,3,2193.0
O0029721,P00308,4,1326.37
O0029721,P00393,2,1675.33
O0029722,P00045,1,2182.33
O0029723,P00402,2,2431.65
O0029723,P00388,2,991.36
O0029724,P00150,3,693.82
O0029724,P00303,4,181.93
O0029724,P00317,3,558.08
O0029725,P00155,1,301.21
O0029725,P00012,4,1354.36
O0029725,P00482,4,996.86
O0029726,P00191,3,2311.91
O0029726,P00344,4,1960.72
O0029726,P00224,3,2418.17
O0029727,P00060,3,690.21
O0029728,P00232,1,2333.56
O0029728,P00291,3,280.83
O0029729,P00251,1,2482.25
O0029729,P00029,2,20.36
O0029730,P00285,2,1120.17
O0029730,P00185,1,1594.64
O0029730,P00035,3,1558.58
O0029731,P00138,1,1784.7
O0029731,P00002,4,1482.37
O0029731,P00098,2,1041.92
O0029732,P00348,2,129.26
O0029732,P00291,3,280.83
O0029732,P00331,4,236.99
O0029733,P00095,3,1182.98
O0029733,P00058,1,1673.93
O0029733,P00319,2,427.46
O0029733,P00023,4,606.44
O0029734,P00355,2,2304.37
O0029734,P00171,2,1499.16
O0029735,P00190,3,324.32
O0029735,P00019,1,2445.29
O0029736,P00151,3,1672.82
O0029736,P00135,4,1290.4
O0029736,P00421,1,2468.17
O0029736,P00333,1,2300.94
O0029737,P00440,4,2132.22
O0029737,P00157,2,1283.55
O0029737,P00051,3,331.31
O0029738,P00048,1,1825.43
O0029738,P00151,3,1672.82
O0029738,P00480,3,56.97
O0029739,P00219,3,942.4
O0029739,P00066,4,2169.13
O0029740,P00253,1,1688.65
O0029740,P00494,3,990.36
O0029740,P00011,1,1643.77
O0029741,P00407,2,2401.89
O0029741,P00137,4,2249.68
O0029741,P00293,3,2411.97
O0029742,P00041,3,39.03
O0029743,P00424,4,108.75
O0029744,P00283,4,1933.84
O0029744,P00441,2,469.43
O0029745,P00301,2,749.15
O0029745,P00200,3,1778.21
O0029745,P00095,2,1182.98
O0029746,P00298,3,428.35
O0029747,P00147,4,187.92
O0029748,P00080,2,1390.38
O0029749,P00005,2,2121.02
O0029749,P00459,1,1140.32
O0029750,P00192,2,1085.06
O0029750,P00212,4,615.72
O0029751,P00063,2,29.65
O0029751,P00035,4,1558.58
O0029751,P00369,2,1368.13
O0029751,P00081,3,587.89
O0029752,P00276,1,247.35
O0029752,P00254,3,483.37
O0029752,P00035,3,1558.58
O0029752,P00183,3,612.8
O0029752,P00229,4,1401.85
O0029752,P00348,3,129.26
O0029753,P00332,1,185.0
O0029754,P00420,4,312.74
O0029754,P00464,2,1546.03
O0029754,P00427,3,1147.98
O0029754,P00467,1,1130.31
O0029755,P00238,1,418.8
O0029756,P00129,3,2373.29
O0029757,P00443,3,1534.14
O0029757,P00153,1,336.03
O0029757,P00165,2,1030.79
O0029757,P00216,3,725.08
O0029758,P00015,1,1880.93
O0029758,P00042,2,1083.02
O0029759,P00038,4,2225.94
O0029759,P00473,4,612.26
O0029760,P00403,4,1112.67
O0029760,P00316,2,2060.86
O0029761,P00422,3,793.83
O0029762,P00253,3,1688.65
O0029762,P00263,4,2185.95
O0029762,P00127,1,1544.9
O0029763,P00455,4,1150.76
O0029763,P00365,2,319.48
O0029763,P00281,4,257.75
O0029764,P00222,2,1337.86
O0029764,P00122,2,1979.84
O0029764,P00385,2,414.85
O0029765,P00161,2,786.36
O0029765,P00275,2,2398.86
O0029765,P00064,2,1221.82
O0029766,P00100,3,787.21
O0029767,P00497,4,1907.26
O0029767,P00318,3,881.21
O0029768,P00367,4,1254.75
O0029768,P00137,3,2249.68
O0029768,P00329,3,17.7
O0029769,P00039,4,1723.43
O0029769,P00207,4,247.17
O0029769,P00284,2,959.3
O0029769,P00310,3,307.89
O0029770,P00167,1,2293.11
O0029770,P00422,1,793.83
O0029771,P00417,1,745.05
O0029772,P00041,4,39.03
O0029772,P00053,3,1112.84
O0029772,P00325,4,2073.43
O0029772,P00316,3,2060.86
O0029773,P00018,3,610.04
O0029773,P00418,4,567.3
O0029774,P00433,1,1060.87
O0029775,P00346,4,1146.17
O0029775,P00192,2,1085.06
O0029775,P00219,2,942.4
O0029775,P00201,4,316.59
O0029776,P00079,3,1985.44
O0029776,P00041,4,39.03
O0029777,P00065,4,2268.72
O0029777,P00259,2,2431.14
O0029777,P00078,2,614.77
O0029778,P00195,3,328.68
O0029778,P00421,2,2468.17
O0029778,P00221,4,830.0
O0029779,P00168,2,2035.76
O0029779,P00413,1,2471.08
O0029779,P00247,4,240.99
O0029779,P00295,1,1104.56
O0029780,P00181,2,607.52
O0029780,P00418,4,567.3
O0029780,P00321,4,2407.49
O0029781,P00439,4,2006.97
O0029781,P00199,2,512.44
O0029781,P00371,2,630.92
O0029782,P00189,2,106.0
O0029782,P00055,4,623.43
O0029783,P00466,4,1557.1
O0029783,P00174,4,2416.18
O0029783,P00425,2,59.52
O0029783,P00473,4,612.26
O0029784,P00023,4,606.44
O0029784,P00282,4,581.92
O0029784,P00217,3,924.35
O0029785,P00451,1,1412.4
O0029786,P00494,2,990.36
O0029786,P00282,3,581.92
O0029786,P00494,3,990.36
O0029786,P00430,3,2193.21
O0029787,P00096,4,1738.78
O0029787,P00384,2,747.85
O0029787,P00160,3,1113.89
O0029788,P00299,2,566.67
O0029788,P00421,3,2468.17
O0029788,P00226,2,62.06
O0029789,P00133,3,51.93
O0029790,P00027,1,470.97
O0029790,P00477,1,2074.44
O0029790,P00121,3,2013.52
O0029791,P00044,1,76.59
O0029791,P00418,2,567.3
O0029791,P00179,2,1900.72
O0029791,P00068,2,144.43
O0029792,P00057,4,1949.37
O0029792,P00297,2,2309.89
O0029793,P00222,1,1337.86
O0029794,P00104,4,2165.17
O0029794,P00094,3,1446.97
O0029794,P00315,4,1350.96
O0029795,P00222,3,1337.86
O0029795,P00160,1,1113.89
O0029795,P00498,3,2270.7
O0029796,P00458,4,977.7
O0029796,P00453,3,863.27
O0029797,P00451,2,1412.4
O0029797,P00396,1,2430.83
O0029798,P00378,2,777.46
O0029798,P00320,3,713.5
O0029798,P00419,4,2130.27
O0029799,P00054,1,247.07
O0029799,P00077,1,542.12
O0029799,P00095,4,1182.98
O0029799,P00389,1,232.76
O0029799,P00045,2,2182.33
O0029800,P00065,2,2268.72
O0029801,P00387,4,2436.38
O0029801,P00443,4,1534.14
O0029801,P00444,3,1110.11
O0029802,P00396,4,2430.83
O0029802,P00454,4,2057.27
O0029803,P00397,2,809.58
O0029803,P00449,1,233.73
O0029803,P00043,4,1672.33
O0029804,P00080,2,1390.38
O0029804,P00238,2,418.8
O0029805,P00371,3,630.92
O0029805,P00237,1,2322.21
O0029805,P00078,4,614.77
O0029806,P00417,4,745.05
O0029806,P00089,4,201.54
O0029807,P00450,3,1017.55
O0029808,P00116,2,962.69
O0029808,P00292,3,1085.08
O0029808,P00457,2,1389.77
O0029809,P00039,3,1723.43
O0029809,P00286,3,1399.11
O0029809,P00330,4,35.04
O0029810,P00151,4,1672.82
O0029810,P00196,2,2372.83
O0029810,P00293,2,2411.97
O0029811,P00270,4,1804.98
O0029811,P00193,3,1123.1
O0029811,P00490,2,2102.67
O0029812,P00176,3,2264.69
O0029812,P00222,3,1337.86
O0029812,P00140,2,1048.73
O0029812,P00496,3,363.82
O0029812,P00113,4,1554.98
O0029813,P00206,1,2369.5
O0029813,P00431,1,1639.12
O0029813,P00033,2,1056.77
O0029814,P00412,4,1623.65
O0029815,P00102,1,620.67
O0029815,P00055,3,623.43
O0029815,P00428,2,1879.04
O0029815,P00313,1,354.29
O0029815,P00166,2,834.28
O0029816,P00113,4,1554.98
O0029816,P00332,4,185.0
O0029816,P00016,3,1908.48
O0029817,P00302,3,1963.91
O0029817,P00333,2,2300.94
O0029817,P00266,3,781.43
O0029818,P00218,2,975.08
O0029818,P00436,1,1725.19
O0029818,P00047,2,2349.0
O0029819,P00211,4,2155.79
O0029819,P00150,2,693.82
O0029819,P00291,1,280.83
O0029820,P00368,2,1056.8
O0029821,P00149,4,1889.77
O0029822,P00278,3,688.67
O0029822,P00276,3,247.35
O0029823,P00205,3,2081.01
O0029823,P00116,4,962.69
O0029824,P00345,1,847.5
O0029824,P00251,3,2482.25
O0029824,P00183,4,612.8
O0029825,P00209,2,2224.16
O0029825,P00155,2,301.21
O0029825,P00062,4,2084.73
O0029826,P00230,1,1407.81
O0029826,P00366,1,894.55
O0029827,P00021,2,573.37
O0029827,P00231,4,2388.95
O0029828,P00371,1,630.92
O0029828,P00357,4,739.81
O0029828,P00066,1,2169.13
O0029829,P00063,1,29.65
O0029830,P00038,1,2225.94
O0029830,P00117,2,2277.88
O0029830,P00092,2,1106.3
O0029830,P00346,3,1146.17
O0029830,P00417,2,745.05
O0029831,P00265,1,1743.63
O0029831,P00466,3,1557.1
O0029831,P00356,1,346.78
O0029831,P00486,4,299.84
O0029831,P00040,2,124.56
O0029832,P00341,4,1285.59
O0029832,P00439,3,2006.97
O0029833,P00467,2,1130.31
O0029834,P00157,3,1283.55
O0029834,P00032,4,185.28
O0029834,P00036,1,2203.95
O0029834,P00367,1,1254.75
O0029835,P00143,4,2421.47
O0029835,P00161,3,786.36
O0029836,P00478,3,1156.17
O0029836,P00061,1,1770.45
O0029837,P00126,2,936.96
O0029837,P00331,1,236.99
O0029837,P00438,2,1616.18
O0029838,P00074,3,2402.56
O0029839,P00256,2,1105.82
O0029840,P00052,1,1376.62
O0029840,P00062,3,2084.73
O0029841,P00094,4,1446.97
O0029841,P00177,3,147.34
O0029841,P00281,3,257.75
O0029842,P00398,3,1969.58
O0029842,P00301,2,749.15
O0029843,P00023,1,606.44
O0029843,P00496,2,363.82
O0029844,P00274,4,1318.1
O0029844,P00285,3,1120.17
O0029845,P00326,4,129.17
O0029846,P00313,4,354.29
O0029846,P00443,1,1534.14
O0029847,P00161,4,786.36
O0029847,P00193,3,1123.1
O0029847,P00389,3,232.76
O0029848,P00165,2,1030.79
O0029848,P00499,3,1589.41
O0029849,P00437,2,2090.55
O0029849,P00494,1,990.36
O0029849,P00277,4,2115.64
O0029849,P00021,3,573.37
O0029849,P00277,3,2115.64
O0029850,P00363,2,316.81
O0029850,P00053,4,1112.84
O0029850,P00478,1,1156.17
O0029850,P00201,4,316.59
O0029851,P00176,2,2264.69
O0029851,P00099,4,2320.27
O0029851,P00174,4,2416.18
O0029852,P00369,2,1368.13
O0029852,P00412,1,1623.65
O0029852,P00136,2,1153.24
O0029853,P00412,1,1623.65
O0029853,P00193,4,1123.1
O0029854,P00108,1,1810.27
O0029854,P00189,1,106.0
O0029855,P00393,1,1675.33
O0029856,P00218,2,975.08
O0029856,P00249,2,1452.1
O0029856,P00333,3,2300.94
O0029857,P00364,2,2294.81
O0029857,P00423,4,1966.25
O0029858,P00089,4,201.54
O0029858,P00453,1,863.27
O0029859,P00148,4,406.16
O0029860,P00465,1,978.07
O0029860,P00202,3,2012.1
O0029860,P00471,4,243.48
O0029860,P00384,3,747.85
O0029861,P00373,1,1414.33
O0029861,P00294,2,922.06
O0029861,P00016,3,1908.48
O0029862,P00392,4,1170.67
O0029863,P00244,2,1145.62
O0029863,P00259,3,2431.14
O0029864,P00047,1,2349.0
O0029865,P00345,3,847.5
O0029865,P00220,3,1257.69
O0029866,P00322,3,2073.78
O0029866,P00460,2,514.21
O0029866,P00418,2,567.3
O0029867,P00011,2,1643.77
O0029867,P00486,1,299.84
O0029868,P00071,2,2412.33
O0029868,P00202,3,2012.1
O0029868,P00091,1,1624.37
O0029868,P00377,1,2440.01
O0029869,P00383,4,947.74
O0029869,P00048,2,1825.43
O0029869,P00289,3,763.31
O0029869,P00446,1,2100.0
O0029870,P00178,3,2100.35
O0029870,P00464,2,1546.03
O0029870,P00296,4,1651.78
O0029870,P00461,4,1780.23
O0029871,P00101,1,2368.45
O0029871,P00015,1,1880.93
O0029871,P00325,2,2073.43
O0029871,P00249,3,1452.1
O0029872,P00100,2,787.21
O0029872,P00027,4,470.97
O0029872,P00375,4,1796.59
O0029873,P00011,3,1643.77
O0029874,P00127,2,1544.9
O0029874,P00057,2,1949.37
O0029874,P00260,3,1191.69
O0029874,P00019,2,2445.29
O0029874,P00064,2,1221.82
O0029875,P00267,2,1043.62
O0029875,P00297,4,2309.89
O0029875,P00498,4,2270.7
O0029875,P00130,3,620.27
O0029875,P00208,4,2065.71
O0029876,P00256,1,1105.82
O0029876,P00361,4,241.66
O0029876,P00405,3,97.18
O0029877,P00215,3,1151.22
O0029877,P00384,2,747.85
O0029878,P00373,2,1414.33
O0029879,P00285,3,1120.17
O0029879,P00485,3,541.17
O0029879,P00304,1,2325.86
O0029879,P00150,1,693.82
O0029880,P00493,1,1926.46
O0029881,P00257,2,596.89
O0029882,P00013,4,1893.12
O0029882,P00127,4,1544.9
O0029883,P00419,1,2130.27
O0029883,P00495,2,1001.01
O0029883,P00037,3,34.44
O0029884,P00342,4,158.9
O0029884,P00080,3,1390.38
O0029885,P00212,2,615.72
O0029885,P00346,2,1146.17
O0029885,P00285,4,1120.17
O0029886,P00467,1,1130.31
O0029886,P00300,1,1934.27
O0029887,P00007,4,128.87
O0029887,P00395,2,2258.4
O0029888,P00089,2,201.54
O0029888,P00012,4,1354.36
O0029888,P00352,3,1167.86
O0029889,P00308,4,1326.37
O0029889,P00190,1,324.32
O0029889,P00049,1,125.3
O0029889,P00477,2,2074.44
O0029890,P00245,1,1125.17
O0029890,P00051,2,331.31
O0029891,P00433,2,1060.87
O0029892,P00408,2,83.21
O0029892,P00466,1,1557.1
O0029893,P00440,1,2132.22
O0029893,P00495,3,1001.01
O0029894,P00284,1,959.3
O0029894,P00450,1,1017.55
O0029895,P00454,4,2057.27
O0029896,P00216,2,725.08
O0029897,P00029,2,20.36
O0029897,P00234,3,2411.83
O0029897,P00329,2,17.7
O0029898,P00062,3,2084.73
O0029898,P00411,4,641.22
O0029898,P00257,3,596.89
O0029899,P00137,1,2249.68
O0029900,P00033,3,1056.77
O0029900,P00343,4,46.47
O0029900,P00300,2,1934.27
O0029900,P00257,1,596.89
O0029901,P00283,2,1933.84
O0029901,P00351,3,828.34
O0029902,P00222,3,1337.86
O0029902,P00001,2,1857.75
O0029902,P00097,4,642.21
O0029903,P00421,1,2468.17
O0029903,P00364,4,2294.81
O0029904,P00487,1,259.03
O0029904,P00194,4,697.27
O0029904,P00476,4,1340.02
O0029904,P00346,3,1146.17
O0029904,P00097,4,642.21
O0029905,P00307,1,2001.76
O0029905,P00370,2,1498.83
O0029906,P00444,1,1110.11
O0029906,P00059,3,1133.42
O0029906,P00191,3,2311.91
O0029906,P00469,2,396.95
O0029906,P00142,3,1397.58
O0029907,P00181,3,607.52
O0029907,P00232,3,2333.56
O0029908,P00165,2,1030.79
O0029908,P00470,2,561.61
O0029909,P00106,3,1767.49
O0029909,P00184,4,2384.21
O0029909,P00156,1,1478.35
O0029910,P00169,3,2378.66
O0029910,P00339,2,49.28
O0029911,P00456,2,1933.78
O0029911,P00092,2,1106.3
O0029911,P00196,4,2372.83
O0029911,P00117,3,2277.88
O0029912,P00467,2,1130.31
O0029912,P00016,2,1908.48
O0029912,P00208,1,2065.71
O0029912,P00332,1,185.0
O0029912,P00450,3,1017.55
O0029913,P00456,3,1933.78
O0029913,P00488,1,2251.79
O0029914,P00106,1,1767.49
O0029915,P00037,4,34.44
O0029915,P00271,4,2363.79
O0029915,P00242,1,169.38
O0029915,P00131,4,2035.44
O0029916,P00186,3,614.2
O0029916,P00048,2,1825.43
O0029917,P00055,1,623.43
O0029917,P00360,3,2133.42
O0029917,P00438,2,1616.18
O0029918,P00314,1,430.62
O0029918,P00385,3,414.85
O0029919,P00231,2,2388.95
O0029919,P00097,4,642.21
O0029919,P00174,3,2416.18
O0029920,P00206,4,2369.5
O0029920,P00304,3,2325.86
O0029920,P00237,3,2322.21
