order_id,customer_id,order_date,status,total_amount
O0031656,C003619,2026-01-19 05:12:00,completed,18459.24
O0031657,C000247,2026-04-13 18:15:00,refunded,9025.51
O0031658,C007174,2026-01-30 07:21:00,cancelled,7044.61
O0031659,C000295,2026-01-24 09:13:00,completed,8558.55
O0031660,C003781,2026-01-29 21:00:00,completed,7936.04
O0031661,C003958,2026-05-05 20:58:00,cancelled,9116.4
O0031662,C002907,2026-01-16 08:24:00,completed,9210.88
O0031663,C007559,2026-01-09 03:25:00,completed,1596.22
O0031664,C006976,2026-01-11 13:19:00,completed,10739.61
O0031665,C001623,2026-04-22 07:57:00,completed,1602.76
O0031666,C006849,2026-05-19 21:10:00,completed,2431.65
O0031667,C007335,2026-05-21 02:01:00,completed,11147.55
O0031668,C005963,2026-03-21 22:18:00,completed,4781.48
O0031669,C001963,2026-03-29 17:03:00,pending,11812.69
O0031670,C007286,2026-02-17 22:35:00,completed,5184.58
O0031671,C002803,2026-02-23 15:26:00,pending,16445.12
O0031672,C001516,2026-01-09 13:16:00,completed,19421.2
O0031673,C008033,2026-02-01 05:57:00,completed,8243.44
O0031674,C000307,2026-04-17 05:30:00,completed,2454.49
O0031675,C009053,2026-05-18 01:11:00,completed,4760.81
O0031676,C000943,2026-01-25 11:30:00,completed,16914.28
O0031677,C007034,2026-04-08 08:29:00,completed,8626.77
O0031678,C004632,2026-01-22 15:24:00,completed,9754.81
O0031679,C009082,2026-05-13 08:26:00,completed,5708.28
O0031680,C009311,2026-04-28 16:20:00,pending,11393.54
O0031681,C000088,2026-05-19 15:03:00,completed,88.95
O0031682,C003380,2026-05-30 20:42:00,cancelled,9312.62
O0031683,C008838,2026-01-09 14:31:00,completed,11489.14
O0031684,C006182,2026-03-13 10:15:00,completed,10341.89
O0031685,C007370,2026-01-14 11:17:00,completed,9792.04
O0031686,C007751,2026-02-19 16:15:00,completed,11372.02
O0031687,C009166,2026-04-14 07:25:00,completed,9302.38
O0031688,C002142,2026-05-02 12:37:00,refunded,2825.88
O0031689,C004966,2026-05-13 01:15:00,completed,15958.5
O0031690,C008303,2026-05-30 08:43:00,cancelled,6883.83
O0031691,C006494,2026-05-06 13:34:00,completed,5523.66
O0031692,C006096,2026-06-02 09:37:00,completed,13155.22
O0031693,C003941,2026-04-29 23:37:00,completed,4438.24
O0031694,C006657,2026-06-26 22:28:00,completed,8246.69
O0031695,C001964,2026-01-05 10:53:00,completed,3786.53
O0031696,C006002,2026-03-22 00:11:00,completed,2481.24
O0031697,C002731,2026-04-25 07:32:00,completed,7081.8
O0031698,C001693,2026-06-27 18:03:00,completed,12935.63
O0031699,C001531,2026-02-10 03:23:00,completed,9907.44
O0031700,C002267,2026-02-17 03:14:00,completed,6481.99
O0031701,C001336,2026-06-19 12:07:00,refunded,34.44
O0031702,C003372,2026-01-17 17:41:00,completed,5626.38
O0031703,C005427,2026-03-18 23:46:00,completed,5653.08
O0031704,C004239,2026-01-14 23:49:00,completed,5324.64
O0031705,C007214,2026-01-31 22:30:00,refunded,3801.44
O0031706,C003712,2026-01-31 09:54:00,completed,9520.06
O0031707,C009317,2026-04-22 04:20:00,pending,1301.58
O0031708,C007020,2026-04-29 19:43:00,completed,9936.08
O0031709,C006143,2026-05-23 19:00:00,completed,6534.47
O0031710,C003309,2026-01-11 06:17:00,completed,9401.86
O0031711,C000792,2026-06-30 20:46:00,completed,10807.1
O0031712,C003630,2026-06-06 03:26:00,completed,5377.84
O0031713,C006327,2026-02-11 17:51:00,cancelled,133.35
O0031714,C000254,2026-02-02 03:14:00,completed,2959.24
O0031715,C006643,2026-06-21 18:12:00,completed,6155.74
O0031716,C008457,2026-03-31 19:13:00,completed,8085.1
O0031717,C003945,2026-06-26 15:53:00,completed,5891.73
O0031718,C002381,2026-01-02 01:15:00,completed,2317.65
O0031719,C006612,2026-03-03 21:44:00,completed,7294.95
O0031720,C006495,2026-05-21 17:04:00,pending,4242.99
O0031721,C002674,2026-05-25 18:49:00,completed,7511.68
O0031722,C002804,2026-05-04 13:01:00,completed,7516.2
O0031723,C004317,2026-04-20 02:14:00,completed,22923.82
O0031724,C009047,2026-02-11 21:39:00,completed,1277.92
O0031725,C007895,2026-05-15 17:27:00,pending,4619.35
O0031726,C008625,2026-06-23 02:52:00,cancelled,4707.03
O0031727,C001514,2026-06-08 21:15:00,pending,10483.6
O0031728,C005728,2026-02-12 10:36:00,completed,6804.13
O0031729,C005346,2026-06-18 18:46:00,completed,8805.49
O0031730,C006194,2026-01-19 16:50:00,completed,15496.03
O0031731,C008326,2026-01-06 07:29:00,cancelled,6866.68
O0031732,C007166,2026-05-09 19:01:00,completed,18854.96
O0031733,C000095,2026-06-16 02:19:00,completed,1823.34
O0031734,C001620,2026-03-01 19:47:00,completed,4838.96
O0031735,C002920,2026-05-08 15:06:00,completed,24499.41
O0031736,C008854,2026-06-25 10:51:00,pending,4489.09
O0031737,C003487,2026-05-05 14:29:00,pending,402.78
O0031738,C007111,2026-03-25 03:56:00,completed,724.98
O0031739,C002508,2026-04-27 16:29:00,completed,5284.18
O0031740,C003094,2026-05-17 10:32:00,completed,6931.1
O0031741,C009950,2026-05-25 20:55:00,refunded,1195.02
O0031742,C001141,2026-06-19 19:34:00,completed,3751.41
O0031743,C002585,2026-06-11 14:31:00,completed,10432.6
O0031744,C001744,2026-04-25 21:23:00,completed,3746.22
O0031745,C001329,2026-05-09 18:30:00,completed,13033.3
O0031746,C007488,2026-01-14 10:23:00,refunded,6047.64
O0031747,C000557,2026-05-19 06:32:00,completed,4661.26
O0031748,C000164,2026-02-23 13:30:00,completed,1219.43
O0031749,C008075,2026-02-03 03:17:00,completed,3687.37
O0031750,C007188,2026-05-20 06:48:00,completed,14316.53
O0031751,C007081,2026-02-26 19:46:00,completed,6110.02
O0031752,C003889,2026-06-11 03:22:00,completed,6725.72
O0031753,C007101,2026-05-05 22:07:00,completed,13597.23
O0031754,C008188,2026-05-13 19:22:00,completed,16008.11
O0031755,C009331,2026-03-20 02:57:00,completed,10403.01
O0031756,C008966,2026-03-30 21:15:00,completed,3537.7
O0031757,C002355,2026-02-12 09:31:00,completed,14646.5
O0031758,C006764,2026-02-02 20:02:00,completed,2531.79
O0031759,C009945,2026-01-29 09:35:00,completed,1845.1
O0031760,C008503,2026-04-11 17:02:00,completed,7106.08
O0031761,C005753,2026-05-22 03:14:00,completed,15779.17
O0031762,C009927,2026-05-03 03:46:00,pending,4378.32
O0031763,C000003,2026-06-05 08:28:00,completed,4645.2
O0031764,C003865,2026-03-06 14:37:00,cancelled,326.25
O0031765,C001442,2026-05-18 11:16:00,cancelled,7900.38
O0031766,C008614,2026-03-04 03:05:00,completed,21159.37
O0031767,C000906,2026-02-16 23:03:00,pending,7914.11
O0031768,C000453,2026-03-02 22:35:00,completed,15490.53
O0031769,C006329,2026-06-26 20:06:00,completed,18483.66
O0031770,C003863,2026-03-19 12:43:00,completed,4575.88
O0031771,C001183,2026-02-18 22:14:00,completed,6563.62
O0031772,C009116,2026-01-03 15:49:00,completed,4741.08
O0031773,C003010,2026-01-25 17:23:00,refunded,108.1
O0031774,C003251,2026-05-26 06:58:00,completed,12897.38
O0031775,C002517,2026-05-18 07:43:00,cancelled,26898.11
O0031776,C006010,2026-05-28 11:34:00,pending,1873.12
O0031777,C009003,2026-05-27 19:26:00,completed,14115.45
O0031778,C000127,2026-04-22 16:46:00,cancelled,1120.17
O0031779,C002320,2026-04-02 01:47:00,completed,2103.96
O0031780,C006851,2026-04-17 19:11:00,completed,7633.92
O0031781,C009184,2026-05-19 00:23:00,completed,3947.16
O0031782,C006523,2026-04-20 09:38:00,completed,15849.58
O0031783,C006247,2026-03-02 06:10:00,completed,12477.63
O0031784,C008738,2026-01-27 20:08:00,completed,5095.6
O0031785,C006771,2026-01-10 15:05:00,completed,27049.82
O0031786,C002994,2026-04-30 12:25:00,cancelled,991.36
O0031787,C003022,2026-01-26 22:53:00,cancelled,8591.9
O0031788,C001456,2026-05-28 01:13:00,completed,8349.88
O0031789,C006680,2026-06-24 03:02:00,completed,18445.65
O0031790,C001944,2026-02-25 19:44:00,completed,7271.46
O0031791,C009991,2026-04-19 00:17:00,cancelled,3062.86
O0031792,C003190,2026-04-26 10:10:00,completed,4908.86
O0031793,C002186,2026-06-07 10:43:00,pending,10923.78
O0031794,C002277,2026-05-31 13:38:00,completed,6245.84
O0031795,C004185,2026-05-03 06:54:00,completed,5521.32
O0031796,C001671,2026-02-27 08:21:00,completed,2251.79
O0031797,C000082,2026-06-16 08:06:00,pending,18435.02
O0031798,C004311,2026-01-02 02:40:00,completed,3015.28
O0031799,C005968,2026-01-28 12:06:00,completed,21928.26
O0031800,C000895,2026-06-19 01:59:00,completed,13397.86
O0031801,C005076,2026-05-15 08:36:00,refunded,14065.6
O0031802,C006474,2026-01-29 03:05:00,pending,3785.1
O0031803,C001095,2026-06-24 10:48:00,completed,14878.37
O0031804,C000686,2026-01-17 09:35:00,completed,6919.91
O0031805,C003623,2026-05-15 12:33:00,completed,6507.95
O0031806,C005977,2026-02-27 09:54:00,completed,1055.3
O0031807,C004563,2026-05-15 07:50:00,pending,11537.65
O0031808,C001064,2026-06-19 05:12:00,completed,16733.09
O0031809,C003735,2026-06-24 00:47:00,completed,12232.31
O0031810,C008180,2026-01-05 20:04:00,completed,4447.11
O0031811,C002739,2026-06-08 04:03:00,completed,6212.56
O0031812,C008152,2026-06-05 15:15:00,cancelled,16990.63
O0031813,C000138,2026-04-17 23:49:00,completed,7092.84
O0031814,C003726,2026-02-19 17:14:00,completed,9670.23
O0031815,C005100,2026-01-14 17:59:00,pending,6742.52
O0031816,C004773,2026-04-03 16:26:00,refunded,8993.7
O0031817,C002322,2026-01-01 21:51:00,completed,8654.92
O0031818,C005978,2026-03-28 09:41:00,completed,625.48
O0031819,C005125,2026-01-06 14:17:00,completed,1733.25
O0031820,C006226,2026-06-21 04:25:00,completed,2130.27
O0031821,C008774,2026-01-29 17:04:00,refunded,6352.38
O0031822,C006651,2026-03-08 22:34:00,completed,12793.06
O0031823,C005033,2026-04-26 20:32:00,completed,9723.1
O0031824,C007916,2026-05-16 01:38:00,completed,13466.07
O0031825,C003123,2026-05-12 18:09:00,pending,6588.66
O0031826,C009847,2026-01-20 19:32:00,completed,6457.76
O0031827,C002676,2026-02-24 17:14:00,pending,2291.24
O0031828,C008596,2026-06-06 23:25:00,completed,9456.52
O0031829,C007093,2026-03-16 23:52:00,completed,10686.56
O0031830,C002516,2026-05-31 04:58:00,completed,14909.67
O0031831,C007637,2026-05-04 14:44:00,completed,2465.51
O0031832,C008838,2026-03-26 21:39:00,pending,3400.26
O0031833,C006215,2026-05-15 20:53:00,cancelled,3115.22
O0031834,C009122,2026-03-25 18:13:00,completed,2034.82
O0031835,C001609,2026-05-11 01:49:00,completed,10363.37
O0031836,C005636,2026-01-08 18:59:00,pending,3267.22
O0031837,C002535,2026-03-22 17:58:00,completed,7859.12
O0031838,C008066,2026-04-24 01:54:00,completed,23687.15
O0031839,C000359,2026-03-27 02:32:00,completed,6902.82
O0031840,C002790,2026-04-15 10:53:00,cancelled,4961.66
O0031841,C000963,2026-05-21 11:21:00,completed,12470.87
O0031842,C000086,2026-04-23 10:25:00,completed,8509.45
O0031843,C002322,2026-06-04 09:25:00,completed,9001.93
O0031844,C006404,2026-03-26 19:43:00,completed,9145.74
O0031845,C002487,2026-06-06 17:37:00,cancelled,4987.56
O0031846,C008281,2026-02-14 12:16:00,completed,4044.55
O0031847,C004571,2026-02-28 06:40:00,completed,14330.1
O0031848,C002253,2026-01-22 11:30:00,completed,11972.1
O0031849,C001182,2026-03-17 15:22:00,pending,25401.35
O0031850,C005142,2026-03-07 18:48:00,pending,77.8
O0031851,C009901,2026-01-20 23:18:00,completed,6513.85
O0031852,C007711,2026-01-29 07:30:00,completed,1183.78
O0031853,C009493,2026-02-12 08:09:00,completed,11300.2
O0031854,C000339,2026-06-23 10:13:00,completed,7120.92
O0031855,C006933,2026-06-20 20:26:00,completed,6144.65
O0031856,C003822,2026-03-13 23:15:00,completed,18438.34
O0031857,C005385,2026-04-19 12:23:00,pending,5315.07
O0031858,C003165,2026-06-05 12:20:00,completed,14354.74
O0031859,C005772,2026-06-22 14:51:00,refunded,13407.61
O0031860,C009952,2026-03-01 14:37:00,completed,3769.6
O0031861,C008256,2026-02-12 05:23:00,cancelled,10081.48
O0031862,C003266,2026-02-14 08:05:00,completed,20350.1
O0031863,C007216,2026-01-03 11:26:00,completed,934.03
O0031864,C009818,2026-03-21 21:25:00,completed,8266.02
O0031865,C000708,2026-02-06 14:14:00,completed,15557.68
O0031866,C001724,2026-01-29 13:13:00,pending,7889.26
O0031867,C000835,2026-06-17 18:03:00,completed,7688.56
O0031868,C003310,2026-05-17 22:36:00,completed,13130.82
O0031869,C005914,2026-04-10 21:19:00,completed,1465.26
O0031870,C005415,2026-02-09 19:32:00,completed,2309.89
O0031871,C002177,2026-02-19 09:44:00,completed,10233.48
O0031872,C008653,2026-01-18 18:36:00,completed,4400.19
O0031873,C005895,2026-04-04 03:41:00,completed,8532.59
O0031874,C004839,2026-01-25 20:26:00,completed,8295.58
O0031875,C007854,2026-06-29 00:09:00,completed,13575.99
O0031876,C007398,2026-01-05 19:11:00,completed,16986.57
O0031877,C007778,2026-04-06 10:34:00,completed,1745.61
O0031878,C005573,2026-06-12 04:06:00,completed,8885.05
O0031879,C003063,2026-02-07 05:40:00,pending,11610.33
O0031880,C002433,2026-05-06 10:07:00,cancelled,8995.22
O0031881,C008029,2026-04-30 20:53:00,completed,7291.18
O0031882,C004195,2026-05-27 05:25:00,completed,2674.82
O0031883,C006814,2026-05-02 03:13:00,completed,7024.66
O0031884,C001708,2026-01-04 15:36:00,completed,1722.48
O0031885,C003412,2026-03-16 11:42:00,completed,8298.79
O0031886,C006059,2026-04-29 04:07:00,completed,10641.38
O0031887,C009814,2026-05-15 13:58:00,completed,9622.71
O0031888,C001117,2026-01-28 12:40:00,completed,139.41
O0031889,C006207,2026-02-18 11:24:00,completed,8445.92
O0031890,C007223,2026-04-18 16:00:00,refunded,20170.67
O0031891,C001225,2026-05-15 14:39:00,completed,2750.88
O0031892,C000174,2026-03-21 02:23:00,pending,124.3
O0031893,C007923,2026-01-10 20:24:00,completed,5438.76
O0031894,C004671,2026-03-11 08:48:00,refunded,5649.2
O0031895,C000319,2026-05-18 03:09:00,completed,3374.93
O0031896,C003550,2026-05-05 18:03:00,completed,1106.3
O0031897,C000022,2026-04-27 17:02:00,completed,4994.75
O0031898,C000369,2026-04-04 04:16:00,completed,5476.29
O0031899,C004448,2026-06-26 14:49:00,completed,2215.28
O0031900,C003234,2026-05-31 10:56:00,pending,3367.78
O0031901,C008358,2026-01-19 13:49:00,completed,8519.48
O0031902,C007364,2026-04-26 14:49:00,pending,4388.98
O0031903,C005633,2026-05-28 20:21:00,completed,13266.0
O0031904,C008038,2026-04-26 07:41:00,refunded,9172.44
O0031905,C007781,2026-06-08 15:25:00,completed,11459.16
O0031906,C005660,2026-02-03 00:01:00,completed,16455.84
O0031907,C006131,2026-06-27 00:56:00,completed,6134.05
O0031908,C004180,2026-01-15 05:37:00,completed,14090.86
O0031909,C001489,2026-05-18 07:13:00,completed,11118.75
O0031910,C004552,2026-03-09 21:47:00,completed,4013.58
O0031911,C000843,2026-06-05 11:03:00,completed,10847.0
O0031912,C006833,2026-01-21 20:03:00,pending,14297.41
O0031913,C008820,2026-01-16 05:24:00,completed,11958.36
O0031914,C009435,2026-02-01 06:15:00,completed,11843.8
O0031915,C003757,2026-01-19 19:11:00,completed,4975.79
O0031916,C003044,2026-04-18 17:09:00,completed,5544.18
O0031917,C002305,2026-05-09 02:10:00,completed,7920.3
O0031918,C005347,2026-06-16 01:05:00,completed,4638.09
O0031919,C001816,2026-06-19 18:13:00,completed,3819.18
O0031920,C007246,2026-04-27 23:18:00,completed,2828.66
O0031921,C000620,2026-05-14 15:43:00,completed,3366.21
O0031922,C003875,2026-02-27 23:08:00,completed,6474.67
O0031923,C002859,2026-05-07 10:30:00,completed,15049.04
O0031924,C007976,2026-06-22 09:30:00,completed,9872.68
O0031925,C007737,2026-04-25 10:13:00,completed,11640.25
O0031926,C003905,2026-05-07 17:43:00,completed,1350.1
O0031927,C005089,2026-04-06 06:42:00,completed,17697.1
O0031928,C009164,2026-05-24 00:24:00,completed,2981.58
O0031929,C008786,2026-05-22 15:18:00,cancelled,3775.99
O0031930,C009354,2026-05-26 07:32:00,completed,7855.64
O0031931,C001616,2026-03-19 15:01:00,completed,1402.41
O0031932,C008683,2026-04-22 16:12:00,completed,5885.66
O0031933,C003280,2026-05-24 12:47:00,completed,4514.86
O0031934,C000027,2026-06-17 02:34:00,pending,3331.91
O0031935,C005182,2026-01-15 07:24:00,completed,9564.85
O0031936,C006452,2026-02-16 12:00:00,completed,11477.79
O0031937,C005336,2026-04-27 08:47:00,completed,11815.44
O0031938,C005996,2026-01-12 02:38:00,completed,4711.05
O0031939,C001430,2026-05-24 21:20:00,completed,8141.76
O0031940,C009711,2026-05-15 00:47:00,completed,18260.09
O0031941,C009046,2026-04-12 01:45:00,completed,11929.74
O0031942,C002567,2026-02-06 23:30:00,refunded,16221.99
O0031943,C003598,2026-02-17 09:29:00,completed,3906.43
O0031944,C005672,2026-03-30 08:49:00,refunded,10987.91
O0031945,C000014,2026-04-16 08:22:00,completed,3040.81
O0031946,C005197,2026-03-01 22:11:00,completed,5691.87
O0031947,C009602,2026-02-09 02:38:00,completed,4265.0
O0031948,C000064,2026-04-27 08:23:00,completed,10697.23
O0031949,C008800,2026-05-03 12:05:00,completed,6729.4
O0031950,C009051,2026-03-13 20:50:00,completed,11082.01
O0031951,C000172,2026-01-20 06:52:00,completed,2104.41
O0031952,C008194,2026-05-12 09:00:00,completed,5147.01
O0031953,C007480,2026-05-27 11:05:00,completed,12881.82
O0031954,C000053,2026-01-21 16:25:00,completed,8751.85
O0031955,C009394,2026-03-02 02:53:00,completed,18289.07
O0031956,C003699,2026-06-13 09:23:00,completed,7865.34
O0031957,C003534,2026-05-07 18:53:00,completed,1935.16
O0031958,C008519,2026-05-17 06:09:00,completed,18105.64
O0031959,C008441,2026-05-20 03:30:00,completed,20980.64
O0031960,C008303,2026-03-11 02:53:00,completed,9923.69
O0031961,C003016,2026-04-02 00:32:00,completed,9897.5
O0031962,C000194,2026-05-02 12:46:00,completed,6894.32
O0031963,C008359,2026-03-12 16:06:00,pending,5453.74
O0031964,C005264,2026-01-24 02:05:00,completed,25485.44
O0031965,C005445,2026-01-07 00:34:00,pending,10709.07
O0031966,C007749,2026-04-23 03:07:00,completed,15358.59
O0031967,C005205,2026-04-28 15:37:00,completed,3837.2
O0031968,C000685,2026-04-07 01:21:00,completed,8089.1
O0031969,C008318,2026-03-30 05:03:00,completed,12268.39
O0031970,C001065,2026-04-21 22:12:00,completed,5021.79
O0031971,C007923,2026-06-16 17:20:00,completed,9446.86
O0031972,C007550,2026-02-10 02:47:00,completed,5913.83
O0031973,C002544,2026-05-26 03:36:00,pending,16130.82
O0031974,C009695,2026-04-05 17:02:00,cancelled,2270.7
O0031975,C002658,2026-05-03 12:40:00,completed,11262.94
O0031976,C005683,2026-04-20 18:52:00,refunded,9817.96
O0031977,C006585,2026-04-23 17:26:00,completed,934.94
O0031978,C007118,2026-02-28 05:13:00,completed,257.74
O0031979,C003801,2026-03-19 17:02:00,completed,14159.97
O0031980,C003998,2026-05-02 07:00:00,completed,13214.53
O0031981,C001752,2026-02-22 14:08:00,pending,6268.89
O0031982,C008981,2026-06-18 02:52:00,pending,7293.42
O0031983,C007173,2026-02-04 12:02:00,completed,6287.63
O0031984,C007077,2026-06-22 19:46:00,pending,8794.47
O0031985,C009122,2026-01-27 01:37:00,completed,9795.76
O0031986,C005520,2026-01-18 22:58:00,completed,11331.61
O0031987,C009326,2026-05-09 13:57:00,completed,14839.16
O0031988,C009988,2026-03-24 02:37:00,cancelled,2434.68
O0031989,C008173,2026-05-29 06:54:00,completed,17223.18
O0031990,C001517,2026-03-10 13:17:00,completed,3409.46
O0031991,C006834,2026-04-30 21:45:00,completed,27596.24
O0031992,C004382,2026-06-26 08:15:00,completed,4521.24
O0031993,C009788,2026-04-04 15:36:00,pending,229.77
O0031994,C001866,2026-05-25 20:11:00,completed,12121.33
O0031995,C002917,2026-04-22 15:19:00,completed,12252.33
O0031996,C000877,2026-04-27 21:10:00,pending,2658.96
O0031997,C002982,2026-05-27 12:13:00,completed,2431.65
O0031998,C005094,2026-05-21 16:51:00,completed,10800.53
O0031999,C001700,2026-03-21 13:09:00,pending,14080.74
O0032000,C000527,2026-04-22 00:45:00,completed,8258.87
O0032001,C008583,2026-02-05 07:05:00,pending,8770.43
O0032002,C008988,2026-05-14 18:20:00,completed,15293.5
O0032003,C008535,2026-02-04 05:34:00,completed,7916.92
O0032004,C003309,2026-04-07 13:41:00,completed,5270.04
O0032005,C003378,2026-05-10 19:00:00,completed,10299.52
O0032006,C003155,2026-03-24 15:29:00,completed,3121.71
O0032007,C005635,2026-06-24 18:10:00,cancelled,15162.82
O0032008,C000940,2026-03-01 20:37:00,completed,18926.89
O0032009,C000159,2026-01-16 06:05:00,completed,11502.61
O0032010,C006960,2026-04-29 08:22:00,completed,6548.31
O0032011,C003581,2026-05-08 08:05:00,completed,8354.37
O0032012,C004032,2026-04-03 19:47:00,refunded,10907.29
O0032013,C006215,2026-06-26 18:27:00,completed,14252.9
O0032014,C004223,2026-02-07 09:31:00,completed,10266.61
O0032015,C005669,2026-06-05 12:52:00,pending,12932.07
O0032016,C006128,2026-04-04 10:20:00,completed,13121.57
O0032017,C000421,2026-05-09 15:29:00,completed,27607.83
O0032018,C008215,2026-02-07 14:43:00,completed,4041.9
O0032019,C001104,2026-01-20 22:57:00,pending,7176.48
O0032020,C005082,2026-02-02 14:01:00,completed,18421.09
O0032021,C003885,2026-01-11 03:17:00,completed,14209.21
O0032022,C005952,2026-01-09 11:38:00,completed,7739.83
O0032023,C006627,2026-01-29 14:33:00,completed,6725.51
O0032024,C005335,2026-03-23 05:41:00,completed,6474.27
O0032025,C003008,2026-03-27 20:00:00,cancelled,14083.01
O0032026,C001734,2026-01-14 17:04:00,pending,5658.09
O0032027,C007665,2026-01-29 21:55:00,completed,4389.6
O0032028,C004325,2026-01-27 20:29:00,pending,3338.49
O0032029,C006903,2026-04-09 03:38:00,completed,8999.75
O0032030,C006023,2026-05-18 01:56:00,completed,8273.32
O0032031,C002064,2026-06-10 14:21:00,refunded,10782.44
O0032032,C006956,2026-02-07 09:40:00,pending,8711.02
O0032033,C006122,2026-06-29 04:50:00,completed,13903.56
O0032034,C009515,2026-04-20 11:07:00,completed,11567.83
O0032035,C005022,2026-04-06 23:18:00,cancelled,9159.16
O0032036,C001117,2026-05-28 08:08:00,completed,9240.28
O0032037,C009629,2026-04-07 09:41:00,completed,14376.6
O0032038,C003002,2026-02-28 09:39:00,completed,8981.84
O0032039,C005907,2026-02-27 06:01:00,completed,3896.46
O0032040,C002452,2026-05-01 12:42:00,cancelled,7363.5
O0032041,C000683,2026-01-22 20:19:00,refunded,3719.02
O0032042,C000856,2026-06-15 14:43:00,cancelled,9196.46
O0032043,C001617,2026-06-24 01:09:00,completed,17050.42
O0032044,C005856,2026-04-03 10:34:00,completed,13611.42
O0032045,C003514,2026-01-25 02:50:00,completed,8107.78
O0032046,C007405,2026-01-25 20:38:00,completed,11053.22
O0032047,C002509,2026-05-25 19:02:00,completed,2522.52
O0032048,C006825,2026-01-07 20:41:00,completed,9221.34
O0032049,C007598,2026-03-02 07:56:00,completed,1524.32
O0032050,C006376,2026-01-21 01:42:00,completed,15456.7
O0032051,C004866,2026-01-11 04:08:00,completed,9511.38
O0032052,C009156,2026-02-14 02:15:00,refunded,9211.09
O0032053,C008393,2026-06-23 19:53:00,pending,5764.47
O0032054,C004019,2026-06-02 13:04:00,completed,12005.81
O0032055,C005257,2026-02-17 12:11:00,pending,7473.96
O0032056,C002828,2026-06-25 07:00:00,completed,11183.41
O0032057,C009175,2026-03-02 21:51:00,completed,12169.81
O0032058,C004930,2026-03-09 12:37:00,cancelled,28974.03
O0032059,C006704,2026-02-17 18:32:00,completed,10107.56
O0032060,C000901,2026-05-14 10:03:00,completed,4713.58
O0032061,C001537,2026-05-19 21:13:00,completed,8893.8
O0032062,C002024,2026-01-25 06:05:00,completed,6943.61
O0032063,C009356,2026-02-02 17:07:00,completed,16772.46
O0032064,C007778,2026-02-20 10:24:00,completed,8160.84
O0032065,C007200,2026-04-17 02:57:00,completed,7041.51
O0032066,C001695,2026-05-01 23:51:00,completed,3548.24
O0032067,C007303,2026-03-10 09:52:00,completed,4101.46
O0032068,C002972,2026-02-01 08:40:00,cancelled,2789.08
O0032069,C001719,2026-06-12 18:21:00,completed,5394.92
O0032070,C001112,2026-05-28 13:56:00,completed,7322.83
O0032071,C004460,2026-03-10 01:43:00,completed,9946.46
O0032072,C001039,2026-06-27 00:00:00,completed,9122.0
O0032073,C000687,2026-05-22 08:38:00,completed,3898.58
O0032074,C000734,2026-02-03 22:47:00,completed,2866.56
O0032075,C006620,2026-01-23 22:14:00,completed,9621.44
O0032076,C006407,2026-06-04 05:17:00,cancelled,7320.85
O0032077,C005241,2026-03-16 13:27:00,completed,10822.66
O0032078,C009026,2026-02-18 03:27:00,completed,1624.64
O0032079,C005605,2026-03-15 02:16:00,completed,1162.05
O0032080,C008431,2026-05-18 18:46:00,refunded,7243.75
O0032081,C007335,2026-03-13 03:31:00,completed,6647.86
O0032082,C003659,2026-03-09 14:46:00,completed,16631.6
O0032083,C007594,2026-05-18 01:25:00,completed,1120.17
O0032084,C000256,2026-04-04 10:40:00,completed,17018.38
O0032085,C009881,2026-02-05 03:33:00,completed,13185.61
O0032086,C005504,2026-02-23 15:19:00,completed,9986.73
O0032087,C004592,2026-04-22 08:32:00,pending,13997.33
O0032088,C002191,2026-01-31 07:21:00,completed,23676.5
O0032089,C001561,2026-04-26 02:37:00,completed,1412.4
O0032090,C009389,2026-06-06 03:32:00,completed,5470.52
O0032091,C009847,2026-01-11 12:33:00,completed,11205.32
O0032092,C009174,2026-02-21 08:35:00,completed,6121.35
O0032093,C006893,2026-02-21 17:14:00,completed,14519.02
O0032094,C007123,2026-04-20 22:09:00,completed,6543.88
O0032095,C002812,2026-02-10 03:51:00,completed,5675.28
O0032096,C005672,2026-04-17 21:06:00,pending,13511.36
O0032097,C009293,2026-04-18 00:32:00,completed,6166.13
O0032098,C008051,2026-03-21 15:46:00,completed,6274.31
O0032099,C000649,2026-05-11 12:56:00,completed,18734.91
O0032100,C007525,2026-02-15 06:12:00,completed,2296.02
O0032101,C002958,2026-05-25 06:48:00,completed,3345.76
O0032102,C008486,2026-02-22 18:35:00,completed,6533.68
O0032103,C004747,2026-04-25 15:37:00,completed,2567.1
O0032104,C008164,2026-05-08 00:19:00,pending,7575.03
O0032105,C002676,2026-06-03 13:05:00,cancelled,7223.61
O0032106,C003421,2026-02-23 00:54:00,completed,5348.49
O0032107,C007889,2026-05-07 05:00:00,pending,3773.07
O0032108,C008705,2026-02-25 04:18:00,completed,11876.63
O0032109,C000595,2026-05-25 18:49:00,completed,7294.95
O0032110,C003859,2026-01-02 07:41:00,completed,11939.65
O0032111,C001466,2026-04-13 11:27:00,completed,12044.67
O0032112,C007130,2026-05-02 19:17:00,completed,2964.74
O0032113,C000360,2026-03-29 02:11:00,refunded,10709.51
O0032114,C004947,2026-04-02 14:54:00,completed,5590.32
O0032115,C003805,2026-06-27 14:02:00,completed,14301.91
O0032116,C001126,2026-03-03 04:16:00,refunded,6430.79
O0032117,C005441,2026-02-17 15:27:00,completed,5911.78
O0032118,C002599,2026-03-10 03:05:00,completed,19180.64
